customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,registration_year,registration_month,order_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,order_year,order_month,weekday,rating,sentiment,feedback_category
14255231,Advika Taneja,kapoornikita@example.com,919586231995,"H.No. 63
Bir
Asansol-254295",Surendranagar Dudhrej,516962,2023-06-18,Inactive,17,1055.6,2023,June,6865922682.0,2024-06-16 13:41:39,2024-06-16 13:54:39,2024-06-16 13:50:39,On Time,3433.8,Card,98320.0,8389.0,2024.0,June,Sunday,5.0,Positive,App Experience
14255231,Advika Taneja,kapoornikita@example.com,919586231995,"H.No. 63
Bir
Asansol-254295",Surendranagar Dudhrej,516962,2023-06-18,Inactive,17,1055.6,2023,June,6650174202.0,2023-07-10 03:29:39,2023-07-10 03:41:39,2023-07-10 03:38:39,On Time,5263.87,Upi,54603.0,7523.0,2023.0,July,Monday,2.0,Negative,App Experience
83412446,Libni Kunda,deovritti@example.net,911344969697,"807
Natarajan Nagar, Karimnagar 936960",Avadi,389792,2023-05-25,Inactive,13,1935.31,2023,May,6722040962.0,2023-11-14 02:28:33,2023-11-14 02:40:33,2023-11-14 02:38:33,On Time,2739.45,Card,60055.0,4165.0,2023.0,November,Tuesday,4.0,Positive,Product Quality
83412446,Libni Kunda,deovritti@example.net,911344969697,"807
Natarajan Nagar, Karimnagar 936960",Avadi,389792,2023-05-25,Inactive,13,1935.31,2023,May,9742218709.0,2024-09-25 13:18:53,2024-09-25 13:28:53,2024-09-25 13:27:53,On Time,2931.03,Cash,4129.0,8354.0,2024.0,September,Wednesday,3.0,Neutral,Product Quality
83412446,Libni Kunda,deovritti@example.net,911344969697,"807
Natarajan Nagar, Karimnagar 936960",Avadi,389792,2023-05-25,Inactive,13,1935.31,2023,May,5793742966.0,2024-01-04 18:10:20,2024-01-04 18:29:20,2024-01-04 18:34:20,On Time,140.8,Cash,17016.0,2618.0,2024.0,January,Thursday,5.0,Positive,Product Quality
11493380,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,16,422.74,2023,April,2047483376.0,2023-10-15 15:42:58,2023-10-15 15:57:58,2023-10-15 15:59:58,On Time,4363.62,Card,55201.0,272.0,2023.0,October,Sunday,3.0,Negative,Delivery
11493380,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,16,422.74,2023,April,1334996274.0,2023-07-10 16:09:06,2023-07-10 16:19:06,2023-07-10 16:18:06,On Time,1261.7,Wallet,35323.0,8461.0,2023.0,July,Monday,5.0,Positive,Customer Service
11493380,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,16,422.74,2023,April,4624281313.0,2024-10-22 11:12:07,2024-10-22 11:27:07,2024-10-22 11:30:07,On Time,3736.79,Card,30435.0,2814.0,2024.0,October,Tuesday,1.0,Negative,Product Quality
11493380,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,16,422.74,2023,April,2893244627.0,2024-10-10 18:17:29,2024-10-10 18:28:29,2024-10-10 18:39:29,Slightly Delayed,3331.28,Cash,27027.0,2343.0,2024.0,October,Thursday,4.0,Neutral,Customer Service
48821170,Hredhaan Bajaj,samaksh27@example.org,917321852352,"320, Garde Circle
Siliguri 164122",Jalgaon,187348,2023-10-09,Inactive,12,1321.76,2023,October,,,,,,,,,,,,,,,
19145354,Shivani Deo,bathyashodhara@example.net,915555551874,"21/09, Sawhney Zila
Guwahati-293546",Rohtak,763240,2023-05-31,Inactive,11,963.35,2023,May,9852996866.0,2024-06-26 12:36:19,2024-06-26 12:54:19,2024-06-26 12:49:19,On Time,1525.58,Wallet,4260.0,6406.0,2024.0,June,Wednesday,3.0,Negative,Product Quality
76830090,Harshil Dey,kannantanvi@example.net,910201858547,"H.No. 99, Pau Path
Dewas-413529",Panipat,292989,2024-04-04,New,4,821.83,2024,April,4435459085.0,2023-08-19 14:41:57,2023-08-19 14:58:57,2023-08-19 14:58:57,On Time,242.57,Cash,66771.0,9415.0,2023.0,August,Saturday,4.0,Neutral,Customer Service
81808190,Qasim Sharma,rbarad@example.org,916722446082,"408
Bains Chowk
Morbi-747709",Bhusawal,611142,2023-07-06,Inactive,1,796.97,2023,July,7562902958.0,2023-06-08 22:26:55,2023-06-08 22:44:55,2023-06-08 22:45:55,On Time,1477.63,Upi,74174.0,3225.0,2023.0,June,Thursday,2.0,Negative,App Experience
81808190,Qasim Sharma,rbarad@example.org,916722446082,"408
Bains Chowk
Morbi-747709",Bhusawal,611142,2023-07-06,Inactive,1,796.97,2023,July,3985829990.0,2024-07-19 00:58:05,2024-07-19 01:14:05,2024-07-19 01:28:05,Slightly Delayed,4495.35,Wallet,39267.0,1868.0,2024.0,July,Friday,4.0,Positive,Customer Service
81808190,Qasim Sharma,rbarad@example.org,916722446082,"408
Bains Chowk
Morbi-747709",Bhusawal,611142,2023-07-06,Inactive,1,796.97,2023,July,4777610024.0,2024-05-25 03:32:47,2024-05-25 03:47:47,2024-05-25 03:57:47,Slightly Delayed,1801.32,Cash,34722.0,6498.0,2024.0,May,Saturday,5.0,Positive,App Experience
81808190,Qasim Sharma,rbarad@example.org,916722446082,"408
Bains Chowk
Morbi-747709",Bhusawal,611142,2023-07-06,Inactive,1,796.97,2023,July,9077946933.0,2024-04-19 15:31:52,2024-04-19 15:41:52,2024-04-19 15:50:52,Slightly Delayed,4519.36,Wallet,36570.0,7046.0,2024.0,April,Friday,1.0,Negative,Customer Service
40986000,Charles Gara,ichada@example.net,915985932973,"H.No. 321, Palan Chowk
Purnia 304075",Karnal,59218,2023-10-17,Premium,20,223.79,2023,October,8524452029.0,2023-11-07 01:00:32,2023-11-07 01:15:32,2023-11-07 01:22:32,Slightly Delayed,4191.3,Cash,65655.0,2092.0,2023.0,November,Tuesday,3.0,Neutral,Delivery
60495351,Henry Rana,ebhakta@example.org,911361289330,"813
Krish Street
Nagpur-312112",Srikakulam,246691,2023-04-24,New,11,407.03,2023,April,6376147802.0,2024-07-16 21:24:19,2024-07-16 21:37:19,2024-07-16 21:51:19,Slightly Delayed,197.39,Cash,83140.0,6373.0,2024.0,July,Tuesday,4.0,Neutral,Customer Service
60495351,Henry Rana,ebhakta@example.org,911361289330,"813
Krish Street
Nagpur-312112",Srikakulam,246691,2023-04-24,New,11,407.03,2023,April,5744553133.0,2024-04-19 03:10:52,2024-04-19 03:28:52,2024-04-19 03:35:52,Slightly Delayed,3112.01,Card,78378.0,5224.0,2024.0,April,Friday,4.0,Neutral,Customer Service
60495351,Henry Rana,ebhakta@example.org,911361289330,"813
Krish Street
Nagpur-312112",Srikakulam,246691,2023-04-24,New,11,407.03,2023,April,9279017414.0,2023-05-29 14:59:48,2023-05-29 15:09:48,2023-05-29 15:10:48,On Time,1476.41,Upi,72785.0,8954.0,2023.0,May,Monday,3.0,Neutral,Customer Service
39261715,Reva Bhatnagar,ucchal41@example.com,917697218697,"99/80
Konda, Indore 364393",Patna,859748,2023-12-27,Premium,19,1974.33,2023,December,,,,,,,,,,,,,,,
63793401,Frado Ramakrishnan,saniijaya@example.org,914633683779,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,2024-03-24,Regular,2,1901.32,2024,March,3666182849.0,2024-11-03 11:37:13,2024-11-03 11:51:13,2024-11-03 11:55:13,On Time,856.05,Upi,43230.0,3345.0,2024.0,November,Sunday,2.0,Negative,App Experience
63793401,Frado Ramakrishnan,saniijaya@example.org,914633683779,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,2024-03-24,Regular,2,1901.32,2024,March,9866554851.0,2023-07-03 09:17:58,2023-07-03 09:29:58,2023-07-03 09:26:58,On Time,3641.7,Wallet,82357.0,8277.0,2023.0,July,Monday,1.0,Negative,App Experience
63793401,Frado Ramakrishnan,saniijaya@example.org,914633683779,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,2024-03-24,Regular,2,1901.32,2024,March,4791895461.0,2024-08-10 23:44:45,2024-08-11 00:04:45,2024-08-11 00:28:45,Significantly Delayed,1338.81,Card,38858.0,2091.0,2024.0,August,Saturday,5.0,Positive,Product Quality
27746432,Eesha Rajagopal,solankiekaraj@example.net,919524741272,"H.No. 79, Dave Path
Sultan Pur Majra-296590",Bangalore,836547,2023-07-29,Inactive,10,1261.35,2023,July,1158173915.0,2023-08-13 01:31:00,2023-08-13 01:42:00,2023-08-13 02:08:00,Significantly Delayed,3642.25,Card,58366.0,5188.0,2023.0,August,Sunday,3.0,Negative,Delivery
51670882,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67,2024,September,8609945311.0,2024-05-03 10:00:04,2024-05-03 10:10:04,2024-05-03 10:07:04,On Time,2238.35,Wallet,66475.0,8984.0,2024.0,May,Friday,1.0,Negative,Customer Service
51670882,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67,2024,September,7245730533.0,2024-05-26 07:53:37,2024-05-26 08:09:37,2024-05-26 08:22:37,Slightly Delayed,475.04,Upi,51934.0,9254.0,2024.0,May,Sunday,4.0,Positive,App Experience
51670882,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67,2024,September,3983082555.0,2023-06-05 05:54:09,2023-06-05 06:14:09,2023-06-05 06:36:09,Significantly Delayed,530.85,Card,75005.0,560.0,2023.0,June,Monday,3.0,Neutral,Product Quality
51670882,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67,2024,September,1824646473.0,2023-04-02 06:47:43,2023-04-02 07:02:43,2023-04-02 06:57:43,On Time,3568.61,Cash,88937.0,7750.0,2023.0,April,Sunday,1.0,Negative,Delivery
51670882,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67,2024,September,8640364495.0,2023-05-13 22:51:47,2023-05-13 23:03:47,2023-05-13 23:13:47,Slightly Delayed,1012.07,Card,26749.0,9349.0,2023.0,May,Saturday,1.0,Negative,App Experience
61020,Onkar Suresh,rudradeshpande@example.com,918421031341,"88/40, Bora Zila, Phusro-161515",Kurnool,345635,2024-07-27,New,19,1703.16,2024,July,4961370923.0,2024-02-04 16:10:26,2024-02-04 16:20:26,2024-02-04 16:25:26,On Time,2560.3,Card,95563.0,1504.0,2024.0,February,Sunday,4.0,Neutral,Delivery
61020,Onkar Suresh,rudradeshpande@example.com,918421031341,"88/40, Bora Zila, Phusro-161515",Kurnool,345635,2024-07-27,New,19,1703.16,2024,July,4283802879.0,2023-05-10 15:23:10,2023-05-10 15:37:10,2023-05-10 15:32:10,On Time,2769.12,Wallet,22353.0,2537.0,2023.0,May,Wednesday,4.0,Positive,Delivery
61020,Onkar Suresh,rudradeshpande@example.com,918421031341,"88/40, Bora Zila, Phusro-161515",Kurnool,345635,2024-07-27,New,19,1703.16,2024,July,3367452972.0,2024-08-31 14:07:08,2024-08-31 14:22:08,2024-08-31 14:38:08,Significantly Delayed,2515.48,Cash,6565.0,4289.0,2024.0,August,Saturday,3.0,Neutral,App Experience
46802633,Champak Subramaniam,raagini83@example.com,914561761144,"H.No. 18, Kumer Road
Mango-881448",Bettiah,770230,2024-02-18,Premium,6,617.22,2024,February,8297436592.0,2024-10-20 08:34:38,2024-10-20 08:46:38,2024-10-20 08:41:38,On Time,545.49,Upi,20223.0,1536.0,2024.0,October,Sunday,4.0,Positive,App Experience
46802633,Champak Subramaniam,raagini83@example.com,914561761144,"H.No. 18, Kumer Road
Mango-881448",Bettiah,770230,2024-02-18,Premium,6,617.22,2024,February,2988215377.0,2024-08-18 15:10:03,2024-08-18 15:23:03,2024-08-18 15:22:03,On Time,2731.72,Upi,20480.0,9744.0,2024.0,August,Sunday,3.0,Neutral,App Experience
63083547,Aarav Mander,giriknarula@example.net,911041451528,"H.No. 30
Padmanabhan Street
Nagaon-432208",Jhansi,42216,2023-12-07,Regular,10,900.07,2023,December,961526405.0,2024-10-10 13:33:00,2024-10-10 13:46:00,2024-10-10 13:51:00,On Time,1022.7,Cash,5497.0,6651.0,2024.0,October,Thursday,4.0,Neutral,App Experience
63083547,Aarav Mander,giriknarula@example.net,911041451528,"H.No. 30
Padmanabhan Street
Nagaon-432208",Jhansi,42216,2023-12-07,Regular,10,900.07,2023,December,4171748538.0,2023-07-06 22:46:24,2023-07-06 23:05:24,2023-07-06 23:05:24,On Time,601.9,Upi,38252.0,8246.0,2023.0,July,Thursday,3.0,Neutral,App Experience
17106161,Gagan Prabhakar,chaitanyaraman@example.net,911958568514,"40/59, Rai Street
Vijayawada 675290",Shimoga,758004,2024-05-01,Inactive,9,331.15,2024,May,4772519706.0,2023-03-28 08:47:18,2023-03-28 09:03:18,2023-03-28 09:02:18,On Time,2184.02,Cash,27293.0,9798.0,2023.0,March,Tuesday,4.0,Positive,Product Quality
54797119,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila
Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,14,1673.74,2023,December,2892588628.0,2024-04-19 18:35:27,2024-04-19 18:52:27,2024-04-19 18:59:27,Slightly Delayed,302.82,Wallet,59145.0,7662.0,2024.0,April,Friday,4.0,Positive,Delivery
54797119,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila
Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,14,1673.74,2023,December,1249797614.0,2024-06-27 18:33:11,2024-06-27 18:43:11,2024-06-27 18:44:11,On Time,2735.5,Card,18282.0,4020.0,2024.0,June,Thursday,2.0,Negative,Customer Service
54797119,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila
Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,14,1673.74,2023,December,2758734705.0,2023-08-02 23:12:45,2023-08-02 23:29:45,2023-08-02 23:31:45,On Time,1460.54,Upi,30040.0,1576.0,2023.0,August,Wednesday,3.0,Negative,App Experience
62721353,Jagdish Bora,warhi76@example.org,917826110440,"H.No. 575, Sahni Chowk
Mau-744949",Danapur,694263,2024-10-12,Regular,13,992.9,2024,October,,,,,,,,,,,,,,,
40587811,Jeevika Rajagopalan,manneoeshi@example.org,913315896548,"H.No. 094
Banerjee Ganj, Mau 309197",Adoni,524929,2023-12-15,Inactive,5,724.63,2023,December,2218319201.0,2024-11-01 02:59:02,2024-11-01 03:12:02,2024-11-01 03:11:02,On Time,1216.48,Wallet,957.0,4034.0,2024.0,November,Friday,4.0,Neutral,Customer Service
40587811,Jeevika Rajagopalan,manneoeshi@example.org,913315896548,"H.No. 094
Banerjee Ganj, Mau 309197",Adoni,524929,2023-12-15,Inactive,5,724.63,2023,December,5828325906.0,2023-12-04 11:40:56,2023-12-04 11:59:56,2023-12-04 11:57:56,On Time,4230.58,Wallet,34564.0,4046.0,2023.0,December,Monday,3.0,Neutral,Delivery
40587811,Jeevika Rajagopalan,manneoeshi@example.org,913315896548,"H.No. 094
Banerjee Ganj, Mau 309197",Adoni,524929,2023-12-15,Inactive,5,724.63,2023,December,5887288860.0,2024-03-01 21:18:19,2024-03-01 21:35:19,2024-03-01 21:32:19,On Time,3395.38,Cash,90694.0,1299.0,2024.0,March,Friday,4.0,Neutral,Delivery
25520143,Rajata Ahuja,ozaayushman@example.com,917172676453,"280, Mannan
Kozhikode-407225",Berhampur,688637,2024-01-23,New,10,1133.1,2024,January,,,,,,,,,,,,,,,
81377917,Nachiket Panchal,chaitaly28@example.org,910458847889,"25/190, Chawla Marg
Madurai-829332",Maheshtala,538657,2023-04-23,Inactive,16,739.14,2023,April,2823404098.0,2024-03-03 03:19:55,2024-03-03 03:33:55,2024-03-03 03:31:55,On Time,2699.14,Wallet,52689.0,1184.0,2024.0,March,Sunday,3.0,Neutral,Delivery
49433260,Abhiram Wason,fdevan@example.com,919416031730,"15
Sabharwal Marg, Aurangabad 966257",Hospet,246851,2024-05-20,Premium,17,307.03,2024,May,9821008306.0,2023-04-05 15:32:16,2023-04-05 15:52:16,2023-04-05 15:48:16,On Time,2532.31,Wallet,9712.0,6717.0,2023.0,April,Wednesday,2.0,Negative,Product Quality
49433260,Abhiram Wason,fdevan@example.com,919416031730,"15
Sabharwal Marg, Aurangabad 966257",Hospet,246851,2024-05-20,Premium,17,307.03,2024,May,7213712604.0,2023-11-17 07:02:37,2023-11-17 07:16:37,2023-11-17 07:12:37,On Time,780.0,Cash,25295.0,7905.0,2023.0,November,Friday,1.0,Negative,Delivery
49433260,Abhiram Wason,fdevan@example.com,919416031730,"15
Sabharwal Marg, Aurangabad 966257",Hospet,246851,2024-05-20,Premium,17,307.03,2024,May,5475369740.0,2024-05-12 05:49:07,2024-05-12 06:03:07,2024-05-12 06:04:07,On Time,838.01,Wallet,16243.0,9184.0,2024.0,May,Sunday,4.0,Positive,Product Quality
49433260,Abhiram Wason,fdevan@example.com,919416031730,"15
Sabharwal Marg, Aurangabad 966257",Hospet,246851,2024-05-20,Premium,17,307.03,2024,May,5819887962.0,2024-03-03 00:31:47,2024-03-03 00:46:47,2024-03-03 01:08:47,Significantly Delayed,4570.58,Wallet,85744.0,4778.0,2024.0,March,Sunday,5.0,Positive,Customer Service
49433260,Abhiram Wason,fdevan@example.com,919416031730,"15
Sabharwal Marg, Aurangabad 966257",Hospet,246851,2024-05-20,Premium,17,307.03,2024,May,1912293606.0,2024-07-17 19:35:11,2024-07-17 19:47:11,2024-07-17 19:49:11,On Time,2522.33,Card,72857.0,8233.0,2024.0,July,Wednesday,5.0,Positive,Customer Service
40117357,Jai Murty,subramaniansanya@example.net,914444871840,"58/465
Madan Ganj, Jhansi-323091",Imphal,177718,2023-03-20,New,16,753.81,2023,March,2921310646.0,2024-07-08 14:27:33,2024-07-08 14:42:33,2024-07-08 14:42:33,On Time,2915.52,Wallet,45581.0,4444.0,2024.0,July,Monday,1.0,Negative,Product Quality
81102955,Pushti Naidu,darairya@example.org,911671525132,"H.No. 61
Khare Circle
Ratlam 115891",Bhiwani,804911,2024-07-12,Premium,16,1403.68,2024,July,2945185661.0,2023-07-09 12:02:20,2023-07-09 12:20:20,2023-07-09 12:18:20,On Time,374.68,Card,6710.0,1453.0,2023.0,July,Sunday,4.0,Positive,Delivery
40192266,Vasana Dhar,janimanbir@example.org,917379568602,"56/554
Kashyap, Shivpuri 193283",Bhopal,305319,2024-03-04,New,19,1893.6,2024,March,8203685394.0,2024-02-23 06:58:38,2024-02-23 07:17:38,2024-02-23 07:18:38,On Time,1013.58,Card,92523.0,6784.0,2024.0,February,Friday,5.0,Positive,Customer Service
40192266,Vasana Dhar,janimanbir@example.org,917379568602,"56/554
Kashyap, Shivpuri 193283",Bhopal,305319,2024-03-04,New,19,1893.6,2024,March,4425450216.0,2023-06-11 17:35:51,2023-06-11 17:53:51,2023-06-11 17:49:51,On Time,3481.37,Upi,11470.0,5666.0,2023.0,June,Sunday,5.0,Positive,Product Quality
40192266,Vasana Dhar,janimanbir@example.org,917379568602,"56/554
Kashyap, Shivpuri 193283",Bhopal,305319,2024-03-04,New,19,1893.6,2024,March,5512110908.0,2023-11-22 02:06:53,2023-11-22 02:20:53,2023-11-22 02:46:53,Significantly Delayed,2082.1,Cash,31823.0,2944.0,2023.0,November,Wednesday,4.0,Neutral,Customer Service
51669263,Odika Manda,esekhon@example.com,910495274267,"H.No. 97
Prasad Circle
Shimla-145433",Avadi,625562,2023-09-23,Inactive,2,1698.87,2023,September,9623306038.0,2023-11-10 05:31:21,2023-11-10 05:43:21,2023-11-10 05:42:21,On Time,3299.65,Wallet,56254.0,8972.0,2023.0,November,Friday,5.0,Positive,Delivery
51669263,Odika Manda,esekhon@example.com,910495274267,"H.No. 97
Prasad Circle
Shimla-145433",Avadi,625562,2023-09-23,Inactive,2,1698.87,2023,September,1255323701.0,2024-03-06 11:57:35,2024-03-06 12:08:35,2024-03-06 12:06:35,On Time,3109.5,Wallet,78929.0,3111.0,2024.0,March,Wednesday,2.0,Negative,Delivery
51669263,Odika Manda,esekhon@example.com,910495274267,"H.No. 97
Prasad Circle
Shimla-145433",Avadi,625562,2023-09-23,Inactive,2,1698.87,2023,September,9196827234.0,2023-10-31 04:53:31,2023-10-31 05:05:31,2023-10-31 05:17:31,Slightly Delayed,2203.36,Wallet,96615.0,7484.0,2023.0,October,Tuesday,3.0,Negative,Customer Service
85831746,Girindra Basak,madantripti@example.com,914280164918,"50, Basak Ganj, Munger 764468",Bahraich,536170,2023-09-11,Regular,18,952.61,2023,September,,,,,,,,,,,,,,,
97466783,Harita Mangat,jagat26@example.org,916726192081,"78/936
Aurora Road
Vadodara 226991",Kota,977804,2023-04-07,Premium,8,952.96,2023,April,3492077995.0,2023-06-23 23:55:59,2023-06-24 00:05:59,2023-06-24 00:01:59,On Time,2128.53,Wallet,11413.0,3854.0,2023.0,June,Friday,2.0,Negative,App Experience
97466783,Harita Mangat,jagat26@example.org,916726192081,"78/936
Aurora Road
Vadodara 226991",Kota,977804,2023-04-07,Premium,8,952.96,2023,April,9516720368.0,2024-04-04 20:08:39,2024-04-04 20:21:39,2024-04-04 20:22:39,On Time,3117.54,Card,46734.0,9079.0,2024.0,April,Thursday,5.0,Positive,App Experience
97466783,Harita Mangat,jagat26@example.org,916726192081,"78/936
Aurora Road
Vadodara 226991",Kota,977804,2023-04-07,Premium,8,952.96,2023,April,8756485728.0,2024-02-10 21:20:58,2024-02-10 21:32:58,2024-02-10 21:33:58,On Time,2861.42,Cash,43987.0,3947.0,2024.0,February,Saturday,3.0,Neutral,Product Quality
23982977,Charita Rama,nadkarniyauvani@example.net,919952544686,"H.No. 01
Krishnan Zila
Jehanabad-220376",Salem,569461,2023-07-04,New,2,1863.55,2023,July,5980648426.0,2023-12-15 03:26:00,2023-12-15 03:43:00,2023-12-15 03:59:00,Significantly Delayed,995.87,Upi,76780.0,3979.0,2023.0,December,Friday,2.0,Negative,Customer Service
23982977,Charita Rama,nadkarniyauvani@example.net,919952544686,"H.No. 01
Krishnan Zila
Jehanabad-220376",Salem,569461,2023-07-04,New,2,1863.55,2023,July,8782031586.0,2024-06-19 19:08:21,2024-06-19 19:21:21,2024-06-19 19:28:21,Slightly Delayed,1485.74,Wallet,89181.0,1796.0,2024.0,June,Wednesday,4.0,Positive,Delivery
79695653,Yash Hans,indrajit03@example.net,919459732369,"31/66, Badami Ganj, Rohtak 192027",Sonipat,361030,2023-08-07,Regular,11,728.65,2023,August,5133661902.0,2023-11-13 22:43:41,2023-11-13 22:53:41,2023-11-13 23:04:41,Slightly Delayed,870.29,Card,36138.0,2434.0,2023.0,November,Monday,4.0,Positive,Customer Service
79695653,Yash Hans,indrajit03@example.net,919459732369,"31/66, Badami Ganj, Rohtak 192027",Sonipat,361030,2023-08-07,Regular,11,728.65,2023,August,4393113152.0,2024-06-02 08:12:47,2024-06-02 08:24:47,2024-06-02 08:39:47,Slightly Delayed,3080.2,Cash,65563.0,1903.0,2024.0,June,Sunday,1.0,Negative,App Experience
83577942,Oviya Rau,suhanipandit@example.net,919202449944,"H.No. 673
Batta Road, Yamunanagar-314202",Shivpuri,33088,2024-08-11,New,16,866.2,2024,August,3660010934.0,2024-01-31 15:31:03,2024-01-31 15:44:03,2024-01-31 15:49:03,On Time,787.4,Wallet,17404.0,4956.0,2024.0,January,Wednesday,1.0,Negative,Delivery
83577942,Oviya Rau,suhanipandit@example.net,919202449944,"H.No. 673
Batta Road, Yamunanagar-314202",Shivpuri,33088,2024-08-11,New,16,866.2,2024,August,9753033954.0,2023-07-02 01:33:28,2023-07-02 01:47:28,2023-07-02 01:46:28,On Time,630.84,Card,66167.0,9044.0,2023.0,July,Sunday,5.0,Positive,Customer Service
83577942,Oviya Rau,suhanipandit@example.net,919202449944,"H.No. 673
Batta Road, Yamunanagar-314202",Shivpuri,33088,2024-08-11,New,16,866.2,2024,August,6759029950.0,2023-12-03 12:46:14,2023-12-03 13:02:14,2023-12-03 13:06:14,On Time,2592.56,Upi,27838.0,1381.0,2023.0,December,Sunday,1.0,Negative,Delivery
83577942,Oviya Rau,suhanipandit@example.net,919202449944,"H.No. 673
Batta Road, Yamunanagar-314202",Shivpuri,33088,2024-08-11,New,16,866.2,2024,August,6894691072.0,2024-03-22 11:55:52,2024-03-22 12:13:52,2024-03-22 12:17:52,On Time,2650.68,Cash,13462.0,9991.0,2024.0,March,Friday,1.0,Negative,Customer Service
44149982,Tara Uppal,gbuch@example.net,918265809377,"84/33, Menon Ganj, Sambalpur-870513",Yamunanagar,603400,2023-08-16,New,7,1224.69,2023,August,6575532281.0,2024-03-25 01:04:48,2024-03-25 01:15:48,2024-03-25 01:39:48,Significantly Delayed,1220.66,Wallet,43140.0,858.0,2024.0,March,Monday,2.0,Negative,Product Quality
44149982,Tara Uppal,gbuch@example.net,918265809377,"84/33, Menon Ganj, Sambalpur-870513",Yamunanagar,603400,2023-08-16,New,7,1224.69,2023,August,9400852015.0,2024-07-01 06:50:33,2024-07-01 07:08:33,2024-07-01 07:19:33,Slightly Delayed,2754.81,Card,92978.0,448.0,2024.0,July,Monday,4.0,Neutral,Product Quality
44149982,Tara Uppal,gbuch@example.net,918265809377,"84/33, Menon Ganj, Sambalpur-870513",Yamunanagar,603400,2023-08-16,New,7,1224.69,2023,August,3998829973.0,2023-10-10 01:09:17,2023-10-10 01:26:17,2023-10-10 01:46:17,Significantly Delayed,2828.4,Card,88976.0,7818.0,2023.0,October,Tuesday,2.0,Negative,Customer Service
44149982,Tara Uppal,gbuch@example.net,918265809377,"84/33, Menon Ganj, Sambalpur-870513",Yamunanagar,603400,2023-08-16,New,7,1224.69,2023,August,147066568.0,2024-07-12 07:44:16,2024-07-12 07:58:16,2024-07-12 07:55:16,On Time,1180.63,Cash,86173.0,9742.0,2024.0,July,Friday,3.0,Neutral,Customer Service
46686696,Wazir Seth,william12@example.com,914539379728,"69/92
Mitter Marg
Mahbubnagar-162861",Thoothukudi,992012,2024-03-02,Premium,7,968.93,2024,March,8185684967.0,2023-05-05 22:30:30,2023-05-05 22:48:30,2023-05-05 22:49:30,On Time,3101.41,Card,39742.0,4939.0,2023.0,May,Friday,4.0,Positive,Delivery
46686696,Wazir Seth,william12@example.com,914539379728,"69/92
Mitter Marg
Mahbubnagar-162861",Thoothukudi,992012,2024-03-02,Premium,7,968.93,2024,March,2543233800.0,2023-09-23 17:11:27,2023-09-23 17:31:27,2023-09-23 17:43:27,Slightly Delayed,1776.61,Wallet,76752.0,2839.0,2023.0,September,Saturday,3.0,Neutral,Customer Service
46686696,Wazir Seth,william12@example.com,914539379728,"69/92
Mitter Marg
Mahbubnagar-162861",Thoothukudi,992012,2024-03-02,Premium,7,968.93,2024,March,143399998.0,2024-10-17 13:55:44,2024-10-17 14:13:44,2024-10-17 14:24:44,Slightly Delayed,481.63,Upi,24612.0,833.0,2024.0,October,Thursday,5.0,Positive,Customer Service
12184293,Dayita Mand,rudra41@example.net,918062427582,"H.No. 51
Cherian Road, Panchkula-653529",Phagwara,249442,2023-06-16,Inactive,7,1811.32,2023,June,2385966456.0,2023-08-22 07:49:07,2023-08-22 08:04:07,2023-08-22 08:11:07,Slightly Delayed,4160.4,Upi,8862.0,4204.0,2023.0,August,Tuesday,1.0,Negative,Customer Service
